Role,University,Localization,Faculty,Gender,Academic_Age,Age
PO,Univ. UDINE,North,SCIENZE MAT.FIS.NAT.,M,28,55
PO,Univ. UDINE,North,SCIENZE MAT.FIS.NAT.,M,28,55
PO,Univ. UDINE,North,SCIENZE MAT.FIS.NAT.,M,28,55
PO,Univ. UDINE,North,SCIENZE MAT.FIS.NAT.,M,28,55
PO,Univ. UDINE,North,SCIENZE MAT.FIS.NAT.,M,28,55
PO,Univ. UDINE,North,SCIENZE MAT.FIS.NAT.,M,28,55
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. PISA,Centre,SCIENZE POLITICHE,F,17,48
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Univ. UDINE,North,ECONOMIA,F,23,54
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Politecnico MILANO,North,ING. dei SISTEMI,F,13,41
PA,Univ. SANNIO (BN),South,GIURISPRUDENZA,M,12,46
PA,Univ. SANNIO (BN),South,GIURISPRUDENZA,M,12,46
PA,Univ. SANNIO (BN),South,GIURISPRUDENZA,M,12,46
PA,Univ. SANNIO (BN),South,GIURISPRUDENZA,M,12,46
PA,Univ. SANNIO (BN),South,GIURISPRUDENZA,M,12,46
PA,Univ. SANNIO (BN),South,GIURISPRUDENZA,M,12,46
PA,Univ. SANNIO (BN),South,GIURISPRUDENZA,M,12,46
PA,Univ. SANNIO (BN),South,GIURISPRUDENZA,M,12,46
PA,Univ. SANNIO (BN),South,GIURISPRUDENZA,M,12,46
PA,Univ. SANNIO (BN),South,GIURISPRUDENZA,M,12,46
PA,Univ. SANNIO (BN),South,GIURISPRUDENZA,M,12,46
PO,Univ. PISA,Centre,ECONOMIA,M,22,51
PO,Univ. PISA,Centre,ECONOMIA,M,22,51
PO,Univ. PISA,Centre,ECONOMIA,M,22,51
PO,Univ. PISA,Centre,ECONOMIA,M,22,51
PO,Univ. PISA,Centre,ECONOMIA,M,22,51
PO,Univ. PISA,Centre,ECONOMIA,M,22,51
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
RU,Univ. del SALENTO,South,ECONOMIA,F,7,41
PA,Univ. SIENA,Centre,SCIENZE POLITICHE,F,10,48
PA,Univ. SIENA,Centre,SCIENZE POLITICHE,F,10,48
PA,Univ. SIENA,Centre,SCIENZE POLITICHE,F,10,48
PA,Univ. SIENA,Centre,SCIENZE POLITICHE,F,10,48
PA,Univ. SIENA,Centre,SCIENZE POLITICHE,F,10,48
PA,Univ. SIENA,Centre,SCIENZE POLITICHE,F,10,48
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PO,Univ. NAPOLI,South,LETTERE e FILOSOFIA,M,16,46
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,23,51
PA,Univ. VENEZIA,North,ECONOMIA,F,16,47
PA,Univ. VENEZIA,North,ECONOMIA,F,16,47
PA,Univ. VENEZIA,North,ECONOMIA,F,16,47
PA,Univ. VENEZIA,North,ECONOMIA,F,16,47
PA,Univ. VENEZIA,North,ECONOMIA,F,16,47
PA,Univ. VENEZIA,North,ECONOMIA,F,16,47
PA,Univ. VENEZIA,North,ECONOMIA,F,16,47
PA,Univ. VENEZIA,North,ECONOMIA,F,16,47
PA,Univ. VENEZIA,North,ECONOMIA,F,16,47
PA,Univ. VENEZIA,North,ECONOMIA,F,16,47
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
RU,Univ. SALERNO,South,SCIENZE POLITICHE,F,7,39
PA,Univ. VENEZIA,North,ECONOMIA,M,21,49
PA,Univ. VENEZIA,North,ECONOMIA,M,21,49
PA,Univ. VENEZIA,North,ECONOMIA,M,21,49
PA,Univ. VENEZIA,North,ECONOMIA,M,21,49
PA,Univ. VENEZIA,North,ECONOMIA,M,21,49
PA,Univ. VENEZIA,North,ECONOMIA,M,21,49
PA,Univ. VENEZIA,North,ECONOMIA,M,21,49
PA,Univ. VENEZIA,North,ECONOMIA,M,21,49
PA,Univ. VENEZIA,North,ECONOMIA,M,21,49
PA,Univ. VENEZIA,North,ECONOMIA,M,21,49
PA,Univ. VENEZIA,North,ECONOMIA,M,21,49
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. MODENA e R. E.,North,ECONOMIA,F,10,38
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
RU,Univ. TRIESTE,North,ECONOMIA,M,7,40
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,14,53
RU,Univ. MILANO-BICOCCA,North,SCIENZE STATISTICHE,F,6,36
RU,Univ. MILANO-BICOCCA,North,SCIENZE STATISTICHE,F,6,36
RU,Univ. MILANO-BICOCCA,North,SCIENZE STATISTICHE,F,6,36
RU,Univ. MILANO-BICOCCA,North,SCIENZE STATISTICHE,F,6,36
RU,Univ. MILANO-BICOCCA,North,SCIENZE STATISTICHE,F,6,36
RU,Univ. MILANO-BICOCCA,North,SCIENZE STATISTICHE,F,6,36
RU,Univ. MILANO-BICOCCA,North,SCIENZE STATISTICHE,F,6,36
RU,Univ. MILANO-BICOCCA,North,SCIENZE STATISTICHE,F,6,36
RU,Univ. MILANO-BICOCCA,North,SCIENZE STATISTICHE,F,6,36
RU,Univ. MILANO-BICOCCA,North,SCIENZE STATISTICHE,F,6,36
RU,Univ. MILANO-BICOCCA,North,SCIENZE STATISTICHE,F,6,36
RU,Univ. MILANO-BICOCCA,North,SCIENZE STATISTICHE,F,6,36
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
RU,Univ. BARI,South,ECONOMIA,F,6,40
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PO,Univ. SALERNO,South,ECONOMIA,F,20,51
PA,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,44
PA,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,44
PA,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,44
PA,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,44
PA,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,44
PA,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,44
PA,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,44
PA,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,44
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PA,Univ. della CALABRIA,South,ECONOMIA,M,10,40
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,73
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,73
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,73
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,73
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,73
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,73
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,73
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,73
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,73
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,73
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,73
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,73
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,73
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,73
